asin,parent_asin,rating,title_x,text,timestamp,verified_purchase,helpful_vote,which_product,dt,title_y,is_complaint
B007IAE5WY,B085BB7B1M,5.0,Exfoliate your tucass off!,"Been using these now for over 6 years, no change in quality at all, just price. As with everything with this lousy economy and high inflation, this is to be expected..... Unfortunately. But the product rocks. Head to toe exfoliation with every shower!",2000000000,True,2,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Perfect for back,Tried finding these locally and had no one carried them. love these things!,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,HUGE!!!,These are a real value!  I could probably do the soles of my foot without bending over!  The slough off the dead dry skin and leave me feeling soft and silky.  I take one to the gym to use when I shower there!  It dries fast.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,1.0,"It’s not Hard, more like super soft shower cloth","I purchased these thinking that they were hard as advertised but it’s completely the opposite. I regret purchasing this product. If you are looking for a hard shower cloth, just take my word, this is not it.<br /><br />Please make sure to look around for another option.",2000000000,True,1,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,True
B007IAE5WY,B085BB7B1M,5.0,Exfoliating Dream!,"These exfoliating towels, are fantastic!  I was a bit skeptical at first, but I figured with all the reviews it had to be a decent product.  I was pleasantly surprised with how large the towels are.  They are fairly long ,so you get a good grip on them as you scrub, and it creates a good lather.  I felt my legs after I first used it, and they were so soft!  Definitely, worth the purchase!",2000000000,True,1,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Good quality and value,"I have used a few scrub towels before and this is by far the best made one yet.  It's thicker than ones I have had, and has nicely sewn edges.  Think it will hold up over many uses. highly recommend this product.",2000000000,True,1,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,The greatest little Japanese cloths ...,"These little cloths are amazing !<br />First ... they feel great on my skin. They aren't supposed to be soft - cause they are an exfoliant. But they were special, indeed. I don't know why.<br />Second, they were able to easily remove paint stuck on my hands.<br />Third - I recently bought a new shirt and stained it imnediately.<br />I tried everything. Nothing worked. So I thought about those little cloths. The shirt is perfect now.<br />Lastly,  I have a fancy black toilet that has always had a huge white ring due to calcification. I was told to use Lime Away. I did -and used every kind of cloth and sponge. But no luck.<br />So, I thought about the little cloths again. It - plus the Lime Away cleaned years of hard water calcification.<br />They are kind of miraculous. .<br />And they are just nylon and polyester.  I don't get it ...<br />But please don't raise the price !",2000000000,True,1,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Old Favorite,"I've used these for years but can't run to the store and grab one right now. Tada, found them on Amazon and handed out two of them. They have two new fans. They scrub some of that dry flaky, dusty stuff off your skin without being too rough. Works better than a shower puff.",2000000000,False,1,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,"Great exfoliant, lasts for YEARS.","I'm a swimmer and it is important to get rid of the chlorine soaked dead skin cells.  I have one that is well over 20 years old!  I have them in both bathrooms, in my swim bag, in my travel suit cases.  I give them to all my friends.  Perfect for the men in your life that need to reach their back to scrub.  They are rough at first but that gets rid of the dead skin and after that they feel wonderful.",2000000000,True,1,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,4.0,Four Stars,A bit rougher than the ones you can get at the store but still works,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,"Great product, hard to find locally","No comparison to the nonsense body scrub towels sold in my local stores, I love this product. Hate the price jump over the years I've been using it, wish other colors would be offered, but the product is great.",2000000000,True,2,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,1.0,Very Hard,These cloths are extremely hard. I would not recommend anyone with sensitive skin to try these. It feels like a Brillo pad on the skin.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,True
B007IAE5WY,B085BB7B1M,4.0,just a tad bit on the rough side,"after using many different brands of these bath cloths, these ones come across as a little on the rough side. maybe im not used to it, but fresh out of the bag, it was too rough on my skin. after a couple of showers it's perfect and softens up.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,For exfoliating or extreme grease and grime removal.,"My wife bought these for exfoliating skin. She reports that they work well for that purpose and help reduce ingrown hairs / blemishes.<br /><br />She gave me the blue one one day after I came in the house from working on one of the cars. I was filthy with oil, grease and thick nasty sludge from a long time leaking engine. Normally it would take multiple washes and some harsh soap to get this stuff off. But with the intense scrubbing action of this washcloth I was able to get clean with the less harsh soap and less number of washings. I scrubbed pretty hard to get the stuff off. Its a fairly rough scrub cloth so you don't want to be scrubbing away on more sensitive areas. Some of the grease stuck in to the cloth, but with more soap and scrubbing the cloth against its self the sludge came right out.<br />We are both satisfied with these scrub cloths.",2000000000,True,8,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Strong but not rough,"Very pleased with the purchase, easy reach all part of my body and it is just right - strong but not rough, I would recommend.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,It's almost a misnomer to call it a wash cloth.,"Seeing these as a recommended item on another product page, I did some research, quickly became intrigued, and decided to give them a try. After the first shower (and with every successive shower), all I can say is wow. The nylon material itself is strong, flexible, and durable (the one I'm using is fine after 2 months). The design/weave of the material allows me to build up a good lather, even with low-lather body washes. Unlike a loofah or bath puff, the length of the wash cloth gives the ability to reach difficult areas, like the full length of the back. Finally, the level of exfoliation is just enough: my skin (which can be pretty sensitive) definitely felt smooth and exfoliated, but there was no irritation or sensitivity, which can sometimes occur with more harsh exfoliating products. Considering what this wash cloth can do, don't waste your money on scrubs or loofahs.",2000000000,True,8,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,A GOOD WASH,"SOAP IT UP AND CLEAN YOUR BODY, THAT IS WHAY THESE ARE FOR.<br />Larger than normal wash cloth, softer, does the job.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,don't waste your money on the store brands they're too soft ...,"I got hooked on these while living in Japan. They exfoliate well, plus they last a long time, don't waste your money on the store brands they're too soft and fall a part; crap compared to these",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Five Stars,"Good size, perfect for exfoliating your whole body and to get that nice clean feeling.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Best face scrubber,I love these things. They are pretty big so I cut them into 6 pieces and use a new one after about a month.  Great value and product. Wish it was made in the USA however,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,1.0,Way too Rough,"These washcloths are VERY rough. I had to return these. They are also very long which would make it good for washing your back. But they are too rough to use on my skin. Maybe a tough, rugged man would benefit from these. I can't use them due to the roughness. They might be good to use for house cleaning or car cleaning jobs. Just not good for skin.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,True
B007IAE5WY,B085BB7B1M,5.0,It’s a washcloth but Wow!,"I love this. Also gave  one to each daughter as a stocking stuffer and they love them too. It’s so long that you can wash your whole back. Love the perfect level of friction. Great exfoliation. The ones we got were from Japan, not China.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B00YQ6X8EO,B00YQ6X8EO,5.0,Great product,This product is great but a little pricey for what you get.  Adds volume and waves to my hair with little to no effort.  Smells great too.,2000000000,True,0,MY_PRODUCT,2033-05-18 03:33:20,"Herbivore - Natural Sea Mist Texturizing Salt Spray (Coconut, 8 oz)",False
B00YQ6X8EO,B00YQ6X8EO,5.0,good for the curls,I have curly hair and this product really helps define my curl without feeling like anything is in my hair.  Love it natural and this product does the trick!,2000000000,True,2,MY_PRODUCT,2033-05-18 03:33:20,"Herbivore - Natural Sea Mist Texturizing Salt Spray (Coconut, 8 oz)",False
B007IAE5WY,B085BB7B1M,3.0,good product overall,My husband likes to use it to exfoliate and clean his back and it lathers okay.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,I've used these for years and will continue to do ...,I've used these for years and will continue to do so.  The &#34;roughness&#34; is just right.  They never irritate my skin just smooth it and prep it perfectly for moisturizers and/or self-tanners.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,If you like to scrub,I never liked Puffs. This wash cloth works just like a towel but does not feel slimy or too wet. These things really feel like they are scrubbing off the grime. Works great with bar soap or liquid and is useful for getting your back and feet since they are large and long. If you are on the fence just try them its a new experience and you will get clean. Its a win!,2000000000,True,1,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Will buy again and even as gifts,I actually really like this product.  A fufala is not as grainy so you don’t get the same scrub and clean feeling. This feels like you’re using a sugar or salt scrub without actually using them. .  Just add a little soap to this and it goes along way. You definitely feel like you have scrubbed away the dirtiest layer of your skin. And you can easily get to your back with the length that is given,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,I used it like a washcloth,"I received one as a Christmas gift, and wasn't sure what to think.  The first time, I used it like a washcloth, and thought ok..nice, but nothing special.  The next time, I poofed it into a ball with soap.  What a joy it was!!  It's great for the whole body, and face. Feels a little rough, but it's fantastic for exfoliating everywhere.  It leaves you feeling invigorated, with soft skin.  I ended up buying extras for myself and gave some as gifts after one week of use!",2000000000,True,2,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,3.0,Good for price. Not the best quality,"Not the quality I was expecting, but it does do the job.<br /><br />I was searching for the straight line thread design.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,4.0,A Great Bath Product,"I was first exposed to these in Kyoto, Japan. They are terrific in the shower, a good alternative to loofah type ball scrubbies",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Works better than just scrubs!,"I've been having issues with dry skin on my legs that makes them really itchy. I've tried just lotion. I've tried various scrubs followed by lotion. After, I'd rub my hands on my legs or scratch them and end up with gray material on my hands or under my nails. I guessed it was dead skin, maybe lotion that hadn't absorbed. So I tried this item, followed by lotion, and no gray material! I was worried the itchiness was due to some medical condition I and my doctors couldn't figure out, but it seems to have greatly improved after using this product, so it must have just been dry, dead skin. Very pleased!",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,4.0,It’s not for me but might work for someone else,"This cloth was just too rough for my skin, just not for me and even after washing the cloth it still kinda looks dirty maybe a different version of this will be better for me.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,I love these clothes because I feel clean and can scrub ...,"I love these clothes because I feel clean and can scrub without being left raw. At the same time, they are not too soft. Perfect for feeling exfoliated. Also, they work up a nice bubbly lather w/any soap. What good is a soapy bath w/o some bubbly fun?",2000000000,True,1,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,3.0,"These washcloths are extremely textured, so much so that ...","These washcloths are extremely textured, so much so that I am unable to  use them on my skin.<br />Another consumer might find this beneficial, however.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Great Japanese scrub ever!!!!!,I love that it holds its form after using it. and it definitely works.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Skin So Soft,My skin has never felt softer.<br />I now caress my own skin because I feel smooth as silk. No more back breakouts and razor bumps after shaving. Nylon is abrasive and takes some adjusting but I cannot imagine a bath without it.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Awesome!!!!!,"This product is great- just add a little bit of body wash and suds for days.  Skin is super soft afterwards, exfoliates wonderfully.  Great value for three!",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,1.0,Make sure you're buying an authentic one!,"DON'T BUY FROM BBC Rin Co.  FAKE PRODUCTS!<br /><br />About BBC Rin Co: First of all - SLOW shipping...second, it is NOT an authentic Salux.  It is a cheap F A K E.  Then they had the nerve to require that I pay shipping to return.<br /><br />As for the authentic product - life save for dry skin and absolutely amazing.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,True
B007IAE5WY,B085BB7B1M,5.0,Five Stars,These are awesome! The price seems good. They exfoliate without being too harsh... I swear by them,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Five Stars,"Great to exfoliate, leaves your skin clean and soft. Love it!",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Very good,"Very good, I introduced to my family and neighbors, they like it very much.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Awesome product,Better than any loofah or bath puff that I have ever tried.  Soap lathers really well and the length is great for scrubbing your back.  Exfoliation was a plus.  Dries quickly.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Great product,I like these cloths. They work really well exfoliating my skin.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Must-have body exfoliator!,"Love this washcloth. It left my skin feeling incredibly clean and refreshed!<br /><br />The rough texture may be a little intimidating at first, but after you grow used to it, nothing else will do in terms of making you feel squeeky clean after a nice, hot shower.<br /><br />Do yourself a favor and buy one. You won't regret it.<br /><br />The only risk is getting a fake one. There are a lot of counterfeits on the market, unfortunately. I purchased from the seller ""ichiban-japan"" and received a 100% authentic product, so I feel comfortable recommending them.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,The Best Body Scrub!,"They stay clean and last a long time.  My wife loves them.  We have been using them for almost 4 years.  These are the best back scrubs out there.  Just add soap, extend them over your back and scrub away.  Ten seconds and you are done.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,"Great Buy, Does Not Disappoint","Love how rough these scrubbers are! I can actually see my dead skin and dirt wash away as I scrub. Great buy, I continue to buy it even few months since everyone in my house uses them.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Perfect for keratosis pilaris,I have severe keratosis Pilaris on my arms and this has been a miracle product! Works so well without being over abrasive,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Great wash cloth!,"I have frequently seen these recommended, and decided to try them.  I just love them!  I really feel that my skin is not only cleaned but exfoliated.  No more dry elbows--use these in the shower and add cream later.  Even in the harsh winter, my skin is great.",2000000000,True,5,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Great Product,Love using these. Publix stopped carrying a version like these and I am so happy to have found them on here.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,4.0,"these seem lighter and more flimsy, but I do like them","Seems like quality has diminished over time...  I love these exfoliating towels but the most recent lot isn't as exfoliating as the previous ones I've purchased over the years.  These seem much lighter and not as coarse as before.  Still, highly recommend and use them every day.",2000000000,True,1,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Five Stars,This is by far the best that I have used!!  You won't be disappointed!!<br /><br />[...],2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Really works,Works like a charm is light weight and reaches your entire back,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Great product,Just what I wanted. Great for scrubbing off dirt and exfoliating. Thanks!,2000000000,False,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Feels great after washing.,Although this cloth is not soft (it’s not intended to be) it does the job of getting rid of flaky skin.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Best purchase,One of the best scrubs I've purchased. I love the material. Add some body wash soap and leaves my body clean and soft.  Will be ordering more. I love them so much.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Excellent wash cloths,"I gave these as gifts after trying one myself. I love them. Everyone who received one just stared at me like I was a nut. We'll see if they use them and &#34;get it.&#34;<br /><br />My experience is they are great exfoliaters of the skin. Soap spreads through them quickly. You get a cloth full of soap in no time at all. You would think they would use more soap since they exfoliate the soap as well, but soap seems to last longer with these things. They work great in a large shower. All the people I gave them to have small showers so they are probably going to wonder why I gave them wash clothes that are too big for their showers (another strike against me).<br /><br />I really like using these things. They work great. I have extra ones and I am trying to get my wife to use them as well.<br /><br />Bonus tip: I clean the nether regions using the end with the tag on it. That way I can know which side parts are forbidden to touch the face.<br /><br />They dry super fast. Like in less than an hour so they would be great for traveling.",2000000000,True,3,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Perfect washcloths,"I use these with liquid Castile soap and it only takes a small squirt to get a gigantic lather. They are not soft as they are exfoliating, which is what I love. They are long enough to scrub your back too.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,So great!,"Unravel it, each end in each hand, and start scrubbing the back side... HHHNNNNNnnnnnnnnnggggggg!!!!!  So great!",2000000000,True,1,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Will buy again!,"These are awesome! If you want something to exfoliate your body in the shower these are it. Keeps the lather going but rinses really easy one you want to rinse it off, and again great exfoliation.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,So glad I purchased.,I heard about and read reviews of these famous Japanese washcloths.  They definitely live up to the hype.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Best Washcloth,Not scratchy but feels more like a good Turkish towel. Very clean feeling. And very easy to use for cleaning one's back!!!!,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Best Wash Cloth,"Best bathing cloth ever.  This is such a satisfying exfoliating cloth, and is the perfect size.  You will need much less soap to get a great lather from these.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Japanese Bath Cloths,"These bath wash gourmets are a must for getting dead skin cells from your elbows, feet, knees and other body parts. Skin feels silkily smooth after each use. A must have for total body cleaning.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Very satisfied,These are great for exfoliation. My skin is very smooth. Makes it easy to get your back. Drys quickly.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,3.0,Coarse,"This washcloth is not soft. It feels more coarse than I expected. If you are familiar with the Korean green exfoliating mitt, this has a similar texture.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,"Basic, Effective and Easy to Use!","I encountered this product while googling ""best exfoliation tools"" online. The simplicity of this product and the price (you get three per pack) is what made me purchase. The product is technically a very fine woven mesh, no cloth materials. You simply wet it, and then rub your bar of soap over it and the mesh and friction i creates instant suds. It's big enough to use on all areas of the body and does exfoliate really well. My skin is already smoother and takes lotion easier post using this. It can feel a little scratchy at first, but you'll get used to it. Since it is mesh, no heavy wringing necessary, just shake it out and it dries FAST. I also plan to cut another one to a smaller size for traveling. In you're on the fence about exfoliation tools, get this!!",2000000000,True,1,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B00YQ6X8EO,B00YQ6X8EO,5.0,Smells AMAZING,This makes my hair smell like the beach! It’s such a fresh smell. I spray it in my hair right after my shower and let it air dry. The spray gives it a really nice “salty” but clean texture.,2000000000,True,0,MY_PRODUCT,2033-05-18 03:33:20,"Herbivore - Natural Sea Mist Texturizing Salt Spray (Coconut, 8 oz)",False
B007IAE5WY,B085BB7B1M,5.0,These are amazing! Never felt so clean in the shower,"These are amazing!  Never felt so clean in the shower.  The size helps to get difficult to reach areas.  They are nylon, so they are a petroleum product.",2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,No more dead rough skin.,THESE ARE THE BEST. I love a rough scrub cloth. That soft crap at Target just wont do. I need something that scrubs my skin clean. My skin cells produce at a faster rate. And i end up with dead skin over night pretty easy. This is also great for exfoliating your lips too! For those that enjoy near sandpaper these are perfect. Im not kidding.,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,These are wonderful,My skin has never felt so clean after using this product I love it so much I wish they were sold everywhere,2000000000,True,0,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
B007IAE5WY,B085BB7B1M,5.0,Best shower scrub ever.,"I’m Korean and have used these my entire life. These are very inexpensive and last a long time. I’ve introduced to several of my non-Asian friends and they are hooked. Leaves your skin exfoliated and very smooth. I recommend regular bar soap (I use Dove bars from Costco) as it lathers much better than using body wash. It also conserves soap so it’s cheaper all around. If you’re never used it before I can see how it may take some getting used to, but once you do you won’t go back. There’s a reason why Asians have glowing soft skin... we use these our whole lives!",2000000000,False,1,COMP_1,2033-05-18 03:33:20,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,False
